"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","slider_labels"
"","","","","","html-slider-response","10","80495","0.0-9.0-0.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                </div>
                            </div>","-200","","0","","true","1","true",""
"","","","","","html-button-response","11","81938","0.0-9.0-1.0","c8ak4w16uu","941","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-slider-response","12","84736","0.0-10.0-0.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","112","","0","","true","2","false",""
"","","","","","html-button-response","13","87080","0.0-10.0-1.0","c8ak4w16uu","1840","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed locattion. Click on 'Continue' to try again. </p>","0","","","","","","",""
"","","","","","html-slider-response","14","89495","0.0-10.1-0.1","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","101","","0","","true","2","true",""
"","","","","","html-button-response","15","92094","0.0-10.1-1.1","c8ak4w16uu","2095","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-slider-response","16","93620","0.0-11.0-0.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                </div>
                            </div>","-105","","0","","true","3","true",""
"","","","","","html-button-response","17","94876","0.0-11.0-1.0","c8ak4w16uu","754","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-button-response","18","95935","0.0-12.0","c8ak4w16uu","1058","<div style=""width:800px; margin-top:-300px;""><p style=""text-align:center; font-size:22px; line-height:25px;""""> Great job! You've completed the practice trials.</div>
                     <div style=""width:800px; margin-top:-20px;""><p style=""text-align:center""><br><br> In the following trials, you will be asked to rate textures on each scale one-by-one. <br> You will be given opportunities to take breaks when you have completed each block of trials. There are six total blocks of trials. <br><br> Please click continue to begin the main task.<br><br><br> </div>","0","","","","","","",""
"","","","","","html-button-response","19","98163","0.0-13.0","c8ak4w16uu","2227","In the following trials, you will be asked to rate textures on the scale <b>Coarse</b> versus <b>Fine</b>. Please click 'Continue' when you are ready proceed.","0","","","","","","",""
"","","","","","html-slider-response","20","101776","0.0-14.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D77.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","38","","0","images/D77.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","21","104766","0.0-15.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D8.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-102","","0","images/D8.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","22","107490","0.0-16.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D87.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-160","","0","images/D87.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","23","110401","0.0-17.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D103.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","34","","0","images/D103.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","24","113107","0.0-18.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D64.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-170","","0","images/D64.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","25","115994","0.0-19.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D46.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","23","","0","images/D46.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","26","118371","0.0-20.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","175","","0","images/D16.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","27","121214","0.0-21.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D49.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","136","","0","images/D49.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","28","123297","0.0-22.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D20.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-73","","0","images/D20.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","29","126335","0.0-23.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D37.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","19","","0","images/D37.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","30","128383","0.0-24.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D85.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","175","","0","images/D85.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","31","130274","0.0-25.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D52.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D52.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","32","132719","0.0-26.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D4.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-178","","0","images/D4.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","33","134465","0.0-27.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-18","","0","images/D14.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","34","136769","0.0-28.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D35.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-65","","0","images/D35.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","35","138874","0.0-29.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D66.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","70","","0","images/D66.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","36","141348","0.0-30.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D111.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","185","","0","images/D111.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","37","143420","0.0-31.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D6.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","90","","0","images/D6.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","38","146064","0.0-32.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D101.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","18","","0","images/D101.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","39","147968","0.0-33.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D92.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-83","","0","images/D92.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","40","150037","0.0-34.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D102.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-41","","0","images/D102.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","41","152426","0.0-35.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D48.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","156","","0","images/D48.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","42","154574","0.0-36.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D9.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-143","","0","images/D9.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","43","156878","0.0-37.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D51.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","34","","0","images/D51.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","44","158537","0.0-38.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D57.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-118","","0","images/D57.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","45","160414","0.0-39.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D104.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","17","","0","images/D104.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","46","162663","0.0-40.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D53.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","44","","0","images/D53.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","47","164707","0.0-41.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D26.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-194","","0","images/D26.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","48","167043","0.0-42.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D25.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D25.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","49","169680","0.0-43.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D81.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-84","","0","images/D81.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","50","171509","0.0-44.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D79.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D79.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","51","174336","0.0-45.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D36.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-24","","0","images/D36.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","52","176127","0.0-46.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D17.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","67","","0","images/D17.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","53","177706","0.0-47.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D22.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-35","","0","images/D22.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","54","179441","0.0-48.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D32.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-95","","0","images/D32.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","55","181250","0.0-49.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-68","","0","images/D47.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","56","182947","0.0-50.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D29.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-40","","0","images/D29.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","57","184600","0.0-51.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D83.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-91","","0","images/D83.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","58","186940","0.0-52.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D84.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-78","","0","images/D84.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","59","188992","0.0-53.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-109","","0","images/D24.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","60","190866","0.0-54.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D3.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","72","","0","images/D3.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","61","192599","0.0-55.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D75.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","126","","0","images/D75.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","62","194133","0.0-56.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D78.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","196","","0","images/D78.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","63","195804","0.0-57.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D95.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-25","","0","images/D95.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","64","197491","0.0-58.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D96.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-78","","0","images/D96.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","65","199607","0.0-59.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D18.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-33","","0","images/D18.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","66","202172","0.0-60.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D65.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-59","","0","images/D65.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","67","204374","0.0-61.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D106.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","151","","0","images/D106.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","68","206387","0.0-62.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D56.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-107","","0","images/D56.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","69","208265","0.0-63.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D55.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-68","","0","images/D55.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","70","210222","0.0-64.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D21.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D21.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","71","211841","0.0-65.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D1.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-46","","0","images/D1.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","72","214249","0.0-66.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D80.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-101","","0","images/D80.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","73","216520","0.0-67.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D105.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","71","","0","images/D105.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","74","218352","0.0-68.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D19.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-81","","0","images/D19.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","75","219881","0.0-69.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D74.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","128","","0","images/D74.png","","","","[""Coarse"",""Fine""]"
"","","","","","html-slider-response","76","221633","0.0-70.0","c8ak4w16uu","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D11.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","52","","0","images/D11.png","","","","[""Coarse"",""Fine""]"
