"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","slider_labels"
"","","","","","html-button-response","15","109603","0.0-11.0-1.0","b6ypn0yjc1","2827","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed locattion. Click on 'Continue' to try again. </p>","0","","","","","","",""
"","","","","","html-slider-response","16","118836","0.0-11.1-0.1","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                </div>
                            </div>","-110","","0","","true","3","true",""
"","","","","","html-button-response","17","120574","0.0-11.1-1.1","b6ypn0yjc1","1236","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-button-response","18","124121","0.0-12.0","b6ypn0yjc1","3545","<div style=""width:800px; margin-top:-300px;""><p style=""text-align:center; font-size:22px; line-height:25px;""""> Great job! You've completed the practice trials.</div>
                     <div style=""width:800px; margin-top:-20px;""><p style=""text-align:center""><br><br> In the following trials, you will be asked to rate textures on each scale one-by-one. <br> You will be given opportunities to take breaks when you have completed each block of trials. There are six total blocks of trials. <br><br> Please click continue to begin the main task.<br><br><br> </div>","0","","","","","","",""
"","","","","","html-button-response","19","129228","0.0-13.0","b6ypn0yjc1","5107","In the following trials, you will be asked to rate textures on the scale <b>Stripey</b> versus <b>Blobby</b>. Please click 'Continue' when you are ready proceed.","0","","","","","","",""
"","","","","","html-slider-response","20","131959","0.0-14.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D64.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D64.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","21","134839","0.0-15.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D80.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D80.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","22","138153","0.0-16.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D83.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-46","","0","images/D83.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","23","140827","0.0-17.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D6.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","50","","0","images/D6.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","24","143422","0.0-18.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D85.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-189","","0","images/D85.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","25","145368","0.0-19.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D32.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D32.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","26","147464","0.0-20.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D53.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-105","","0","images/D53.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","27","151443","0.0-21.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D102.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-4","","0","images/D102.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","28","153172","0.0-22.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D57.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","136","","0","images/D57.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","29","155068","0.0-23.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D106.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-164","","0","images/D106.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","30","157914","0.0-24.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D19.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-69","","0","images/D19.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","31","159797","0.0-25.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D29.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D29.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","32","162155","0.0-26.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D87.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-123","","0","images/D87.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","33","164710","0.0-27.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D18.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-10","","0","images/D18.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","34","166973","0.0-28.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D94.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D94.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","35","169148","0.0-29.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D66.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D66.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","36","171110","0.0-30.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D47.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","37","173175","0.0-31.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D16.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","38","175697","0.0-32.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D4.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D4.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","39","177699","0.0-33.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D1.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D1.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","40","179629","0.0-34.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D104.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D104.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","41","181606","0.0-35.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D77.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D77.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","42","183490","0.0-36.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D68.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D68.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","43","185530","0.0-37.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D103.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D103.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","44","187674","0.0-38.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D96.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D96.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","45","189771","0.0-39.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D36.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D36.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","46","192073","0.0-40.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D84.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-58","","0","images/D84.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","47","193955","0.0-41.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D79.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D79.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","48","196036","0.0-42.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D95.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D95.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","49","197974","0.0-43.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D78.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D78.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","50","199771","0.0-44.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D55.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-197","","0","images/D55.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","51","201590","0.0-45.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D11.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D11.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","52","203727","0.0-46.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D65.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-195","","0","images/D65.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","53","206108","0.0-47.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D9.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","194","","0","images/D9.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","54","208322","0.0-48.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D48.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D48.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","55","210277","0.0-49.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D105.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D105.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","56","212286","0.0-50.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D76.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D76.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","57","213987","0.0-51.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D82.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-6","","0","images/D82.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","58","215980","0.0-52.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D34.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D34.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","59","219485","0.0-53.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D52.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-2","","0","images/D52.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","60","221027","0.0-54.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D51.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D51.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","61","223250","0.0-55.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D35.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D35.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","62","225070","0.0-56.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D24.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","63","227577","0.0-57.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D17.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D17.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","64","229744","0.0-58.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D25.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-195","","0","images/D25.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","65","231635","0.0-59.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D26.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D26.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","66","233691","0.0-60.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D111.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D111.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","67","236041","0.0-61.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D20.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D20.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","68","237940","0.0-62.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D56.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D56.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","69","239791","0.0-63.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D101.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D101.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","70","242464","0.0-64.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D75.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D75.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","71","244671","0.0-65.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D81.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D81.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","72","247329","0.0-66.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D46.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D46.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","73","249663","0.0-67.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D37.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D37.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","74","251411","0.0-68.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D92.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D92.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","75","253809","0.0-69.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D14.png","","","","[""Stripey"",""Blobby""]"
"","","","","","html-slider-response","76","256213","0.0-70.0","b6ypn0yjc1","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D21.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-198","","0","images/D21.png","","","","[""Stripey"",""Blobby""]"
