"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","slider_labels"
"true","false","[]","[]","[]","preload","0","22","0.0-0.0","u1e2yt2s9f","","","","","","","","","",""
"","","","","","html-button-response","1","820","0.0-1.0","u1e2yt2s9f","797","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0","","","","","","",""
"true","","","","","fullscreen","2","2554","0.0-2.0","u1e2yt2s9f","733","","","","","","","","",""
"","","","","","survey-multi-select","3","7753","0.0-3.0","u1e2yt2s9f","5197","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","",""
"","","","","","html-button-response","4","17486","0.0-4.0","u1e2yt2s9f","9731","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","",""
"","","","","","survey-text","5","27154","0.0-5.0","u1e2yt2s9f","9667","","{""Age"":""18"",""Gender"":""female"",""Race/ethnicity"":""white""}","","","","","","",""
"","","","","","html-slider-response","6","29853","0.0-6.0","u1e2yt2s9f","2698","
                <div style='text-align:center; height: auto; margin-left=-100px; margin-bottom: -20px; font-size:20px; line-height:5px; width: 1200px;'>
                    <br>During this experiment, you will see a series of textures, one at a time, like the ones below: 
                </div>
                    <br>
                    <br>
                    <img src=""anchoring_visual_textures.png"" alt=""img"" style=""max-width:1200px; margin-left: -10px;"">
                </div>
                <div style=""clear: both;""></div>
                </div>
                    <div style='text-align:center; margin-left=-100px; font-size:20px; line-height:20px; width: 1200px; margin-top: -50px;'>
                    
                    <br> For each texture, you will be asked to rate where you think it falls on each of the response scales with the following endpoints:
                    </div>
                            <div style=""text-align: center; width: 1400px; "">
                                <p style=""font-size:20px; line-height:5px; ""><b>Blobby</b> versus <b>Stripey</b></p>
                                <p style=""font-size:20px; line-height:5px; ""><b>Rounded</b> versus <b>Rectangular</b></p>
                                <p style=""font-size:20px;line-height:5px;""><b>Coarse</b> versus <b>Fine</b></p>
                                <p style=""font-size:20px;line-height:5px; ""><b>Rough</b> versus <b>Smooth</b></p>
                                <p style=""font-size:20px;line-height:5px; ""><b>Random</b> versus <b>Non-Random</b></p>
                                <p style=""font-size:20px;line-height:5px;""><b>Hard</b> versus <b>Soft</b></p>
                            </div>
                            <div style='text-align:center; font-size:20px; line-height:20px; width: 1400px;'>
                    
                    Each trial will include one texture and one response scale. You will be asked to make your rating by sliding the cursor along a slider response scale like the one below.
                    <br><br> Before beginning, please look at the textures and scales. For each scale, think about the texture you associate most with the left endpoint. When you see that texture for that response scale, please click near the left of the scale.
                    <br><br> Now, please think about the texture you associate most with the right endpoint of each scale. When you see that texture for that response scale, please click near the right of the scale. 
                    <br><br> If you think a texture is not strongly associated with either endpoint of the scale, please click near the midpoint of the scale. Please use the full range of the scale. 
                    <br><br> You will be asked to rate each texture for a given scale before moving on to the next scale.
                    <br><br> Please press the 'Continue' button for instructions on how to use the slider.                     <br><br>
                ","null","","0","visual_textures_anchoring.png","true","","",""
"","","","","","html-button-response","7","44286","0.0-7.0","u1e2yt2s9f","14432","<div style=""width:1200px; margin-top:-150px;""><p style=""text-align:center; font-size:24px;"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. <br><br> When you let go of the slider, your response will be recorded and the next trial will begin. <br><br><br>
                We are interested in your initial impressions of each texture and scale, so please go with your first intuition. <br><br>
                Before you begin the experiment, there will be four training trials for you to practice using the scale. <br><br><br><br></div>
                <div style=""width:1200px;""><p style=""text-align:center; font-size:20px;"">When you are ready to start the training trials, please click ""Continue"".</p></div>","0","","","","","","",""
"","","","","","html-slider-response","8","45664","0.0-8.0-0.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                </div>
                            </div>","94","","0","","true","0","false",""
"","","","","","html-button-response","9","47086","0.0-8.0-1.0","u1e2yt2s9f","919","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed locattion. Click on 'Continue' to try again. </p>","0","","","","","","",""
"","","","","","html-slider-response","10","47931","0.0-8.1-0.1","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                </div>
                            </div>","200","","0","","true","0","true",""
"","","","","","html-button-response","11","49119","0.0-8.1-1.1","u1e2yt2s9f","686","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-slider-response","12","50147","0.0-9.0-0.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                </div>
                            </div>","-200","","0","","true","1","true",""
"","","","","","html-button-response","13","51270","0.0-9.0-1.0","u1e2yt2s9f","622","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-slider-response","14","52530","0.0-10.0-0.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","106","","0","","true","2","true",""
"","","","","","html-button-response","15","53619","0.0-10.0-1.0","u1e2yt2s9f","587","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-slider-response","16","55281","0.0-11.0-0.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                </div>
                            </div>","-99","","0","","true","3","true",""
"","","","","","html-button-response","17","57052","0.0-11.0-1.0","u1e2yt2s9f","1269","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","",""
"","","","","","html-button-response","18","58186","0.0-12.0","u1e2yt2s9f","1133","<div style=""width:800px; margin-top:-300px;""><p style=""text-align:center; font-size:22px; line-height:25px;""""> Great job! You've completed the practice trials.</div>
                     <div style=""width:800px; margin-top:-20px;""><p style=""text-align:center""><br><br> In the following trials, you will be asked to rate textures on each scale one-by-one. <br> You will be given opportunities to take breaks when you have completed each block of trials. There are six total blocks of trials. <br><br> Please click continue to begin the main task.<br><br><br> </div>","0","","","","","","",""
"","","","","","html-button-response","19","58952","0.0-13.0","u1e2yt2s9f","766","In the following trials, you will be asked to rate textures on the scale <b>Random</b> versus <b>Non-Random</b>. Please click 'Continue' when you are ready proceed.","0","","","","","","",""
"","","","","","html-slider-response","20","60663","0.0-14.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D85.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-154","","0","images/D85.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","21","61947","0.0-15.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D101.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","79","","0","images/D101.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","22","72348","0.0-16.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D1.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","65","","0","images/D1.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","23","73799","0.0-17.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D95.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-59","","0","images/D95.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","24","75031","0.0-18.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","63","","0","images/D14.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","25","76097","0.0-19.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D37.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-33","","0","images/D37.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","26","77114","0.0-20.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D81.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","99","","0","images/D81.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","27","78264","0.0-21.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D82.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-60","","0","images/D82.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","28","79232","0.0-22.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D76.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","39","","0","images/D76.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","29","80163","0.0-23.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D49.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-88","","0","images/D49.png","","","","[""Random"",""Non-random""]"
"","","","","","html-slider-response","30","81981","0.0-24.0","u1e2yt2s9f","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D46.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","85","","0","images/D46.png","","","","[""Random"",""Non-random""]"
